count,label,0x,0y,0z,1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z,23x,23y,23z
0,Nothing,0.532059907913208,0.248773992061615,-0.6314395666122437,0.5487263202667236,0.2218567132949829,-0.5977370738983154,0.5570378303527832,0.22435587644577026,-0.5976831912994385,0.5648444890975952,0.22674614191055298,-0.5979354381561279,0.520906388759613,0.21505296230316162,-0.6099264621734619,0.510071873664856,0.21359258890151978,-0.609975278377533,0.4999285638332367,0.21263599395751953,-0.6103014349937439,0.5672374367713928,0.2436787486076355,-0.37485605478286743,0.4791075885295868,0.22932279109954834,-0.4264374375343323,0.5440139770507812,0.28470563888549805,-0.5456363558769226,0.506635308265686,0.2781243324279785,-0.5602126717567444,0.6401075720787048,0.4477553069591522,-0.24178124964237213,0.3826999366283417,0.4297412037849426,-0.33048346638679504,0.6750296950340271,0.7168700695037842,-0.12888559699058533,0.3504486382007599,0.7031241655349731,-0.2804010510444641,0.680868923664093,0.9447826743125916,-0.28177499771118164,0.34811022877693176,0.9402817487716675,-0.4320102035999298,0.700310230255127,1.0079933404922485,-0.33200010657310486,0.327625572681427,1.0125577449798584,-0.481009304523468,0.6709848642349243,1.0141243934631348,-0.3782367706298828,0.36151039600372314,1.0110502243041992,-0.547353982925415,0.659423828125,0.987436056137085,-0.30334001779556274,0.3731587529182434,0.9836880564689636,-0.4590854048728943,0.5984338521957397,0.9100914597511292,-0.007185462862253189
0,Nothing,0.5311112999916077,0.2499132603406906,-0.5198485255241394,0.547589123249054,0.2225743532180786,-0.49592941999435425,0.5560716986656189,0.2245987355709076,-0.4958798885345459,0.5640570521354675,0.22677268087863922,-0.4961034953594208,0.5198937058448792,0.21714136004447937,-0.49643850326538086,0.509453535079956,0.21585197746753693,-0.4964125156402588,0.4994514584541321,0.214931458234787,-0.49674752354621887,0.5667516589164734,0.24346120655536652,-0.2959791421890259,0.47935599088668823,0.23010876774787903,-0.29374098777770996,0.5429693460464478,0.2850051522254944,-0.4413139224052429,0.506644606590271,0.2793564796447754,-0.4402349889278412,0.64289790391922,0.4441460967063904,-0.19582539796829224,0.3853142261505127,0.42968061566352844,-0.20757557451725006,0.6754541993141174,0.7121992707252502,-0.1017783060669899,0.3504151999950409,0.7014104127883911,-0.16825872659683228,0.681106448173523,0.9433915615081787,-0.23345519602298737,0.34773993492126465,0.9390239119529724,-0.335682213306427,0.7011468410491943,1.0071189403533936,-0.28299596905708313,0.3277962803840637,1.0120598077774048,-0.3809319734573364,0.6733816862106323,1.013680338859558,-0.33062833547592163,0.3607815206050873,1.0104466676712036,-0.4489748477935791,0.6618196368217468,0.9872146844863892,-0.2542119324207306,0.3717159628868103,0.9833074808120728,-0.3642757833003998,0.5984349846839905,0.9209807515144348,-0.02014482393860817
0,Nothing,0.5277069807052612,0.24789972603321075,-0.5516042709350586,0.545086681842804,0.22176992893218994,-0.5258902311325073,0.5541353225708008,0.22343774139881134,-0.5258243083953857,0.5625975728034973,0.22520391643047333,-0.5260251760482788,0.5166440010070801,0.21698413789272308,-0.5268190503120422,0.5065834522247314,0.21579311788082123,-0.5268091559410095,0.49721184372901917,0.21491862833499908,-0.52713942527771,0.5665281414985657,0.24162904918193817,-0.3197574019432068,0.4793804883956909,0.23009686172008514,-0.3184049129486084,0.5414349436759949,0.2824224829673767,-0.47210487723350525,0.5054653882980347,0.27771851420402527,-0.471151202917099,0.6471191048622131,0.4418103098869324,-0.19875164330005646,0.3876174986362457,0.4297386109828949,-0.2262658178806305,0.6763856410980225,0.7119113206863403,-0.11975596845149994,0.35023316740989685,0.701475203037262,-0.17988505959510803,0.681677520275116,0.9434068202972412,-0.23561203479766846,0.347790002822876,0.9394744634628296,-0.34994927048683167,0.7030929923057556,1.0073964595794678,-0.28434017300605774,0.3288973271846771,1.0122482776641846,-0.394934743642807,0.6745734810829163,1.0140459537506104,-0.3313850164413452,0.3610888719558716,1.0105105638504028,-0.46339482069015503,0.6631818413734436,0.9874671697616577,-0.2583310902118683,0.3718563914299011,0.983521580696106,-0.37855443358421326,0.5984324812889099,0.9288013577461243,-0.026896502822637558
0,Nothing,0.5244425535202026,0.24551118910312653,-0.5290797352790833,0.543166995048523,0.21990691125392914,-0.5058436989784241,0.5527169704437256,0.2212817519903183,-0.505763828754425,0.5615713596343994,0.222751647233963,-0.5059216022491455,0.5140383243560791,0.21601393818855286,-0.5031755566596985,0.504226803779602,0.21501679718494415,-0.5031307339668274,0.4953879117965698,0.21431070566177368,-0.503443717956543,0.5665853023529053,0.2390560805797577,-0.31036388874053955,0.47961127758026123,0.22952134907245636,-0.2928965985774994,0.5400430560112,0.28010666370391846,-0.45356956124305725,0.5039507746696472,0.27601030468940735,-0.4477543830871582,0.6511919498443604,0.43968677520751953,-0.20064257085323334,0.3909921944141388,0.4291907548904419,-0.21554867923259735,0.677004873752594,0.7103115320205688,-0.11629214882850647,0.35024118423461914,0.6999138593673706,-0.17864111065864563,0.682896077632904,0.9437295794487,-0.24124006927013397,0.3474346697330475,0.9378774762153625,-0.3521554470062256,0.7049590945243835,1.0084969997406006,-0.29082077741622925,0.32931846380233765,1.0101385116577148,-0.3980261981487274,0.6770326495170593,1.0157349109649658,-0.3368750810623169,0.36108678579330444,1.0078492164611816,-0.4640803337097168,0.665583074092865,0.9885187149047852,-0.2625240385532379,0.3718014061450958,0.9825457334518433,-0.37997764348983765,0.5975536704063416,0.9291579723358154,-0.027369262650609016
0,Nothing,0.5246365666389465,0.24318933486938477,-0.6306074261665344,0.5432289242744446,0.21778371930122375,-0.6054197549819946,0.5529208183288574,0.21891328692436218,-0.6054109334945679,0.5619217753410339,0.22016137838363647,-0.6056676506996155,0.5141444206237793,0.21481968462467194,-0.6002974510192871,0.5043709874153137,0.2141241878271103,-0.6003701686859131,0.49581119418144226,0.21368810534477234,-0.6007861495018005,0.5675588846206665,0.23698624968528748,-0.3786841034889221,0.482777863740921,0.22930161654949188,-0.3285592198371887,0.540237545967102,0.27788814902305603,-0.5407724380493164,0.5043992400169373,0.27399906516075134,-0.5306905508041382,0.6550798416137695,0.43795156478881836,-0.23646146059036255,0.3927197754383087,0.42883267998695374,-0.23945768177509308,0.6797815561294556,0.7088422179222107,-0.1298479288816452,0.34967875480651855,0.6997758150100708,-0.18691043555736542,0.6888278722763062,0.943101704120636,-0.29056257009506226,0.34740063548088074,0.9381697177886963,-0.35551485419273376,0.7109527587890625,1.0082491636276245,-0.3447422683238983,0.3301636576652527,1.0102845430374146,-0.4082326292991638,0.6853275299072266,1.0151901245117188,-0.39880770444869995,0.36120495200157166,1.00785231590271,-0.479580819606781,0.6723727583885193,0.9884611964225769,-0.31422358751296997,0.37183117866516113,0.9825534224510193,-0.38049736618995667,0.5975372195243835,0.9310820698738098,-0.03409852460026741
0,Nothing,0.5247768759727478,0.2423604428768158,-0.6542550325393677,0.5437515377998352,0.21680669486522675,-0.6268795728683472,0.553528368473053,0.21792393922805786,-0.626915454864502,0.5625932812690735,0.2191426008939743,-0.627170979976654,0.5144699215888977,0.21391507983207703,-0.6236953139305115,0.504852831363678,0.21326692402362823,-0.6237996220588684,0.49646520614624023,0.2129066288471222,-0.6242336630821228,0.5684211850166321,0.23609113693237305,-0.3912850320339203,0.48469215631484985,0.2285468727350235,-0.3478625416755676,0.540681004524231,0.27750539779663086,-0.5608420968055725,0.5049676299095154,0.2732622027397156,-0.5540646910667419,0.6580252051353455,0.4364566504955292,-0.23859959840774536,0.39360934495925903,0.4281000792980194,-0.24178446829319,0.6827411651611328,0.7080014944076538,-0.1254141628742218,0.3496701121330261,0.6987236738204956,-0.1741846650838852,0.6928408145904541,0.9425915479660034,-0.28868988156318665,0.34644442796707153,0.9377800226211548,-0.36686527729034424,0.7142805457115173,1.0082136392593384,-0.3419760763645172,0.3301381766796112,1.009979248046875,-0.4178359806537628,0.6900702714920044,1.014798641204834,-0.3971533477306366,0.3607986271381378,1.0073180198669434,-0.48702678084373474,0.6776161193847656,0.9884622693061829,-0.3124972879886627,0.3713093101978302,0.982461154460907,-0.39342987537384033,0.5975378155708313,0.9323881268501282,-0.03460729122161865
0,Nothing,0.5266237854957581,0.24004501104354858,-0.6805055141448975,0.5460153818130493,0.21408405900001526,-0.6505271792411804,0.5557977557182312,0.21525287628173828,-0.6505693197250366,0.5647757053375244,0.21653015911579132,-0.6508533954620361,0.515979528427124,0.21101096272468567,-0.6490301489830017,0.5060564279556274,0.21033866703510284,-0.6491439342498779,0.4973162114620209,0.20994353294372559,-0.6495909094810486,0.5707993507385254,0.23384466767311096,-0.40517565608024597,0.4855499863624573,0.2259361445903778,-0.3812573254108429,0.5426482558250427,0.27621370553970337,-0.5840342044830322,0.5064868330955505,0.2718784809112549,-0.5799530148506165,0.6600598692893982,0.434988796710968,-0.24337910115718842,0.3939152956008911,0.4269801378250122,-0.2480001002550125,0.6845179796218872,0.7076922059059143,-0.12042567133903503,0.34943142533302307,0.698395848274231,-0.1720983386039734,0.6976642608642578,0.9427660703659058,-0.28701066970825195,0.34298619627952576,0.9379614591598511,-0.3710881471633911,0.7200841903686523,1.010360598564148,-0.3396436274051666,0.3250986635684967,1.0106463432312012,-0.42238226532936096,0.6965376734733582,1.0169035196304321,-0.39513325691223145,0.3556749224662781,1.0080996751785278,-0.491266131401062,0.6833171248435974,0.9902321100234985,-0.31114184856414795,0.36667412519454956,0.9833850264549255,-0.3993126153945923,0.5977476835250854,0.9343452453613281,-0.0342731699347496
0,Nothing,0.5266876220703125,0.23655754327774048,-0.7056103348731995,0.5460535287857056,0.21046805381774902,-0.6767735481262207,0.5559085607528687,0.21177245676517487,-0.6768074035644531,0.5649123191833496,0.21313953399658203,-0.6770884990692139,0.5160414576530457,0.2076064944267273,-0.6737882494926453,0.5060850977897644,0.20720115303993225,-0.6738826632499695,0.4974727928638458,0.2071387618780136,-0.6743336319923401,0.5714301466941833,0.23141096532344818,-0.4297656714916229,0.4862695336341858,0.22450606524944305,-0.40652021765708923,0.5428667068481445,0.27364757657051086,-0.6085832118988037,0.5066396594047546,0.26960334181785583,-0.6027109026908875,0.6613415479660034,0.43337103724479675,-0.2625776529312134,0.3948267698287964,0.42483851313591003,-0.24911050498485565,0.6853612661361694,0.7064278721809387,-0.12932230532169342,0.3493964672088623,0.6977613568305969,-0.1770661324262619,0.7000694870948792,0.9428082704544067,-0.3093656897544861,0.33989763259887695,0.9380958676338196,-0.3727762997150421,0.7220969796180725,1.0110559463500977,-0.3621653616428375,0.3202008008956909,1.0111676454544067,-0.4290403127670288,0.6989922523498535,1.0174294710159302,-0.4264248311519623,0.3491436839103699,1.0089994668960571,-0.5077892541885376,0.686217725276947,0.991043746471405,-0.33653080463409424,0.36014941334724426,0.9840906262397766,-0.4058147072792053,0.5977601408958435,0.9377174973487854,-0.034387875348329544
0,Nothing,0.5275033712387085,0.23663941025733948,-0.6423163414001465,0.5470846891403198,0.2101764976978302,-0.6170063614845276,0.5570271611213684,0.21156969666481018,-0.6170860528945923,0.5659717917442322,0.21298566460609436,-0.6173247694969177,0.5163100361824036,0.20671498775482178,-0.6098243594169617,0.5061700344085693,0.20608973503112793,-0.60992032289505,0.49751293659210205,0.20588622987270355,-0.6103959083557129,0.5735746622085571,0.23067933320999146,-0.3844994306564331,0.4864594042301178,0.22218044102191925,-0.3524288237094879,0.5441994071006775,0.27372416853904724,-0.5502611398696899,0.5070847272872925,0.2696021497249603,-0.5399091243743896,0.66275554895401,0.4314872622489929,-0.24344202876091003,0.3952857255935669,0.4228464365005493,-0.2084919810295105,0.6872468590736389,0.7063978910446167,-0.12036784738302231,0.3492472171783447,0.6963294148445129,-0.13333165645599365,0.702594518661499,0.9450129866600037,-0.286360502243042,0.33552291989326477,0.9375913739204407,-0.32509031891822815,0.7234355807304382,1.0147757530212402,-0.33496832847595215,0.31211620569229126,1.0106709003448486,-0.3726981282234192,0.7002959251403809,1.0215526819229126,-0.3956524133682251,0.33876243233680725,1.008322834968567,-0.44810742139816284,0.6877241134643555,0.9945518374443054,-0.3114669919013977,0.35056617856025696,0.9836451411247253,-0.3569275140762329,0.6001225113868713,0.9384618997573853,-0.03584197536110878
0,Nothing,0.5306304693222046,0.23660808801651,-0.6536390781402588,0.5490715503692627,0.20861323177814484,-0.6258133053779602,0.5587685108184814,0.20990996062755585,-0.625891923904419,0.567398190498352,0.2112288624048233,-0.6261610984802246,0.5175731182098389,0.2051776796579361,-0.6240878701210022,0.506831169128418,0.2044774442911148,-0.6242258548736572,0.4978741407394409,0.2042706310749054,-0.6246995329856873,0.5742365121841431,0.22795528173446655,-0.3855588436126709,0.4864313006401062,0.2198399156332016,-0.3666408061981201,0.546470046043396,0.27371981739997864,-0.5574800372123718,0.5092511177062988,0.26965147256851196,-0.5527859926223755,0.6630337238311768,0.42885541915893555,-0.23991820216178894,0.3956000804901123,0.4198952913284302,-0.2163887768983841,0.688213586807251,0.7052232623100281,-0.11118429899215698,0.3487420082092285,0.6942494511604309,-0.15285320580005646,0.7035633325576782,0.9461820721626282,-0.27839353680610657,0.32865822315216064,0.9377772808074951,-0.3401189148426056,0.7236341238021851,1.017214298248291,-0.3234863877296448,0.2996995747089386,1.0107779502868652,-0.38847285509109497,0.7005805969238281,1.0244220495224,-0.386974960565567,0.32643046975135803,1.0089036226272583,-0.45822858810424805,0.6882286071777344,0.9965766668319702,-0.3046972453594208,0.3403637409210205,0.9840325713157654,-0.36903348565101624,0.6017251014709473,0.9391670823097229,-0.03376564756035805
